what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1319048314850
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319048314850
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048321084
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048321415
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319048323890
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1319048326222
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319048327767
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319048339958
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048345370
started,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1319048428069
started,bundle,org.eclipse.mylyn.wikitext.core,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.core",1319048428076
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048436432
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1319048436453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048442256
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319048446006
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.4.v20110204-0100-e3x,"org.eclipse.cdt.mylyn.ui",1319048446028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048446083
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1319048446088
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1319048446088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048450096
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048457757
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048460592
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048547543
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1319048547558
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048552207
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048566266
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1319048566280
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048567941
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048567987
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1319048570442
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319048573557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048577770
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048581257
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319048581353
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319048581413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048584550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048585631
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319048587477
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319048618022
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1319048618200
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1319048618225
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319048631989
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1319048631990
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319048633023
opened,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1319048633198
activated,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1319048633224
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319048634775
closed,editor,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.DefaultTextEditor",1319048634775
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048636218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048640099
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319048641184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048642682
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048659375
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1319048659389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048661100
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048662281
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319048665564
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319048681371
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319048684193
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1319048686436
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319048689207
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1319048694205
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319048706314
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048712357
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048743473
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1319048743487
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048757863
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048796711
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1319048796726
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048797239
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048797322
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048799842
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1319048800811
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319048804317
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319048804328
closed,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319048804337
activated,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1319048806829
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1319048806833
closed,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1319048806838
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319048811235
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1319048811246
